596;72;219;220;land;false;plains;1
597;201;168;240;land;false;forest;1
598;141;223;246;land;false;hills;1
599;204;216;157;land;false;hills;1
600;221;69;236;land;false;plains;1
601;109;182;234;land;false;mountain;1
602;187;208;158;land;false;forest;1
603;157;155;240;land;false;hills;1
604;162;242;100;land;false;hills;1
605;250;152;108;land;false;plains;1
606;243;110;165;land;false;forest;1
607;134;146;221;land;false;jungle;1
608;215;140;245;land;true;mountain;1
609;247;202;227;land;false;mountain;1
610;229;211;196;land;true;urban;1
611;219;197;173;land;false;forest;1
612;248;153;203;land;true;forest;1
613;80;205;221;land;true;hills;1
614;201;231;252;land;true;mountain;1
615;142;202;193;land;true;forest;1
616;109;252;229;land;false;forest;1
617;151;254;117;land;true;plains;1
618;93;252;175;land;false;hills;1
619;225;252;30;land;false;plains;1
620;117;168;226;land;false;mountain;1
621;169;213;195;land;false;hills;1
622;248;79;192;land;false;hills;1
623;204;172;129;land;false;jungle;1
624;235;229;180;land;true;urban;1
625;108;236;225;land;true;plains;1
626;213;142;249;land;true;hills;1
627;239;251;92;land;false;plains;1
628;229;152;223;land;false;forest;1
629;196;206;142;land;false;plains;1
630;108;156;253;land;true;hills;1
631;191;159;223;land;false;hills;1
632;207;132;234;land;false;hills;1
633;197;220;142;land;false;forest;1
634;253;226;153;land;true;plains;1
635;152;164;219;land;false;jungle;1
636;220;254;227;land;true;hills;1
637;178;246;241;land;true;forest;1
638;208;181;230;land;false;plains;1
639;238;176;230;land;false;hills;1
640;250;136;245;land;false;hills;1
641;214;140;230;land;false;mountain;1
642;254;204;97;land;false;desert;1
643;198;190;236;land;false;plains;1
644;212;246;64;land;false;hills;1
645;245;140;244;land;true;plains;1
646;187;135;238;land;false;mountain;1
647;174;247;185;land;false;hills;1
648;246;196;111;land;true;forest;1
649;254;123;180;land;true;hills;1
650;116;254;163;land;false;hills;1
651;201;245;74;land;false;hills;1
652;227;231;207;land;true;hills;1
653;195;213;126;land;false;forest;1
654;238;152;208;land;false;forest;1
655;230;194;189;land;true;forest;1
656;115;189;223;land;false;jungle;1
657;144;240;129;land;false;forest;1
658;25;249;238;land;true;plains;1
659;191;228;237;land;false;plains;1
660;166;198;223;land;false;hills;1
661;225;218;91;land;false;hills;1
662;177;175;178;land;true;jungle;1
663;195;215;162;land;false;hills;1
664;226;246;189;land;false;hills;1
665;220;124;213;land;true;forest;1
666;214;42;250;land;true;hills;1
667;165;148;254;land;false;hills;1
668;137;251;244;land;false;forest;1
669;209;162;205;land;true;forest;1
670;186;97;239;land;false;mountain;1
671;208;106;214;land;false;desert;1
672;236;151;245;land;true;hills;1
673;100;198;214;land;true;hills;1
674;211;226;133;land;false;mountain;1
675;233;248;254;land;false;mountain;1
676;126;226;159;land;false;plains;1
677;199;233;156;land;false;plains;1
678;134;240;206;land;true;hills;1
679;197;250;232;land;true;plains;1
680;211;220;126;land;false;hills;1
681;134;146;247;land;false;hills;1
682;82;169;253;land;false;desert;1
683;249;248;214;land;false;plains;1
684;97;248;161;land;false;hills;1
685;137;203;231;land;false;hills;1
686;175;188;203;land;false;forest;1
687;156;170;230;land;true;jungle;1
688;254;55;227;land;false;plains;1
689;250;120;209;land;true;plains;1
690;72;251;193;land;true;hills;1
691;236;241;119;land;true;forest;1
692;175;187;156;land;false;plains;1
693;244;155;206;land;false;hills;1
694;217;225;64;land;false;mountain;1
695;196;179;181;land;false;hills;1
696;246;254;82;land;false;plains;1
697;187;135;242;land;true;plains;1
698;234;243;69;land;false;forest;1
699;226;134;144;land;false;jungle;1
700;217;182;208;land;false;forest;1
701;65;229;217;land;false;plains;1
702;203;187;198;land;false;hills;1
703;174;202;144;land;true;plains;1
704;152;156;252;land;false;desert;1
705;244;237;243;land;true;mountain;1
706;241;205;105;land;false;hills;1
707;109;232;251;land;true;mountain;1
708;236;204;188;land;false;hills;1
709;247;183;138;land;false;plains;1
710;226;88;197;land;false;plains;1
711;92;171;250;land;false;hills;1
712;131;200;220;land;false;hills;1
713;242;252;237;land;false;forest;1
714;239;240;125;land;false;hills;1
715;209;231;162;land;true;hills;1
716;119;197;242;land;false;forest;1
717;155;247;177;land;false;hills;1
718;200;252;198;land;false;desert;1
719;231;185;137;land;false;jungle;1
720;249;123;175;land;false;hills;1
721;146;191;165;land;false;forest;1
722;233;112;225;land;false;plains;1
723;182;131;232;land;false;hills;1
724;208;117;202;land;false;mountain;1
725;136;192;234;land;false;forest;1
726;182;165;242;land;true;hills;1
727;170;191;171;land;false;mountain;1
728;243;143;242;land;true;forest;1
729;219;176;188;land;false;plains;1
730;157;236;222;land;true;forest;1
731;209;142;217;land;false;jungle;1
732;238;122;214;land;false;hills;1
733;215;90;196;land;false;hills;1
734;221;154;138;land;true;hills;1
735;167;162;190;land;false;forest;1
736;253;190;81;land;false;plains;1
737;140;244;188;land;true;forest;1
738;230;249;159;land;false;plains;1
739;235;215;106;land;true;hills;1
740;87;211;208;land;false;plains;1
741;92;220;249;land;false;plains;1
742;190;245;180;land;true;forest;1
743;209;220;89;land;true;plains;1
744;208;86;239;land;false;forest;1
745;164;225;170;land;false;plains;1
746;113;200;206;land;true;hills;1
747;180;231;170;land;false;plains;1
748;202;101;251;land;false;mountain;1
749;138;195;213;land;true;hills;1
750;178;184;174;land;false;mountain;1
751;241;146;156;land;false;marsh;1
752;237;192;190;land;true;hills;1
753;251;130;216;land;false;forest;1
754;254;242;67;land;false;hills;1
755;190;239;150;land;true;jungle;1
756;155;189;243;land;false;plains;1
757;204;237;147;land;false;mountain;1
758;232;166;242;land;true;plains;1
759;151;233;227;land;true;forest;1
760;118;219;211;land;false;mountain;1
761;252;130;139;land;false;forest;1
762;136;241;238;land;false;forest;1
763;201;197;233;land;false;desert;1
764;240;216;199;land;false;mountain;1
765;226;191;135;land;true;plains;1
766;176;175;235;land;true;forest;1
767;240;244;95;land;true;plains;1
768;236;156;192;land;true;jungle;1
769;183;135;231;land;false;hills;1
770;248;71;182;land;false;hills;1
771;139;161;245;land;false;plains;1
772;112;164;237;land;false;plains;1
773;222;196;146;land;false;jungle;1
774;205;173;198;land;false;plains;1
775;223;220;76;land;true;hills;1
776;171;148;243;land;false;forest;1
777;195;95;240;land;false;hills;1
778;197;178;128;land;false;mountain;1
779;228;111;245;land;false;jungle;1
780;238;199;67;land;true;plains;1
781;226;250;230;land;false;jungle;1
782;160;225;165;land;false;forest;1
783;239;212;164;land;false;forest;1
784;137;191;208;land;true;plains;1
785;245;251;142;land;false;mountain;1
786;188;217;212;land;false;mountain;1
787;230;100;235;land;false;plains;1
788;224;140;149;land;false;hills;1
789;156;177;214;land;false;forest;1
790;159;167;220;land;true;jungle;1
791;159;193;200;land;true;plains;1
792;245;253;57;land;false;mountain;1
793;188;227;103;land;false;plains;1
794;115;179;224;land;true;hills;1
795;242;252;222;land;false;hills;1
796;169;181;197;land;false;hills;1
797;233;168;133;land;false;mountain;1
798;252;87;197;land;false;forest;1
799;184;209;208;land;true;forest;1
800;211;250;126;land;true;mountain;1
801;251;222;140;land;true;hills;1
802;234;247;138;land;false;mountain;1
803;138;219;162;land;false;forest;1
804;75;218;251;land;true;hills;1
805;132;235;153;land;false;mountain;1
806;181;126;232;land;true;forest;1
807;204;244;154;land;false;urban;1
808;211;236;249;land;false;hills;1
809;232;176;93;land;true;forest;1
810;245;35;242;land;false;mountain;1
811;235;217;164;land;false;hills;1
812;203;221;187;land;true;urban;1
813;212;207;143;land;true;plains;1
